customer_id,age,gender,location,monthly_income,monthly_emi_outflow,current_outstanding,credit_utilization_ratio,num_open_loans,repayment_history_score,dpd_last_3_months,num_hard_inquiries_last_6m,recent_credit_card_usage,recent_loan_disbursed_amount,total_credit_limit,months_since_last_default,target_credit_score_movement
CUST07209,24,M,Metropolitan,264928,151882,1085488,4.1,6,25,56,3,98983,284708,872953,15,decrease
CUST07210,25,M,Semi-Urban,198658,125129,953534,4.8,4,78,46,2,56825,68146,807421,10,stable
CUST07211,25,M,Urban,52891,2001,103649,1.96,2,87,57,3,3092,325853,724288,19,decrease
CUST07212,59,M,Semi-Urban,213553,106941,113018,0.53,3,10,13,3,59343,66178,626888,21,stable
CUST07213,25,M,Metropolitan,272716,45761,654219,2.4,6,44,56,1,85860,382134,998946,23,stable
CUST07214,24,M,Urban,136427,51106,199698,1.46,3,43,18,3,72553,280400,463003,34,decrease
CUST07215,40,F,Rural,65345,38260,212295,3.25,1,24,44,5,38540,66857,357278,22,decrease
CUST07216,47,M,Urban,201599,90380,126047,0.63,3,43,13,3,37098,210338,564471,22,stable
CUST07217,33,M,Metropolitan,32116,11406,113723,3.54,2,68,32,1,4512,371864,89101,26,stable
CUST07218,44,F,Urban,291842,30781,112231,0.38,4,77,16,0,76451,48507,235121,9,stable
CUST07219,39,M,Semi-Urban,121384,8789,472603,3.89,4,83,48,1,93234,231649,611455,15,increase
CUST07220,42,F,Rural,166525,42189,535296,3.21,1,14,14,0,15402,65412,870615,21,stable
CUST07221,53,F,Rural,85764,48421,60990,0.71,3,42,50,1,79437,294482,843689,32,stable
CUST07222,26,M,Rural,26131,9244,74600,2.85,5,40,45,3,53217,464685,45574,29,decrease
CUST07223,48,F,Urban,364598,208878,884469,2.43,3,1,25,0,3378,162935,916235,7,stable
CUST07224,51,M,Metropolitan,106686,43249,59596,0.56,3,87,56,5,46025,258034,465672,4,stable
CUST07225,26,M,Rural,57515,4152,162969,2.83,4,79,1,1,37379,232156,623007,21,stable
CUST07226,23,M,Semi-Urban,202267,95114,346537,1.71,5,89,38,4,24213,270365,99501,32,decrease
CUST07227,57,M,Semi-Urban,46557,26932,153497,3.3,6,53,55,3,62798,77859,907854,2,decrease
CUST07228,35,M,Urban,104991,44967,29108,0.28,3,5,20,4,78056,459198,762042,7,stable
CUST07229,48,F,Metropolitan,184260,9785,492498,2.67,5,94,56,5,93496,147488,205568,5,decrease
CUST07230,24,M,Metropolitan,252044,18932,697218,2.77,1,62,16,5,76881,109151,13217,25,decrease
CUST07231,42,M,Semi-Urban,47195,27303,218006,4.62,5,43,56,1,35112,314050,587534,9,stable
CUST07232,32,M,Semi-Urban,75799,59068,70908,0.94,2,51,20,5,33850,202927,318597,27,decrease
CUST07233,22,M,Metropolitan,135744,19001,239850,1.77,1,2,31,1,22190,394813,471025,15,stable
CUST07234,21,M,Semi-Urban,43547,6889,152965,3.51,3,64,15,4,87998,267088,327539,33,stable
CUST07235,48,F,Semi-Urban,18401,10532,49313,2.68,5,100,0,4,30269,199822,950254,13,stable
CUST07236,54,M,Metropolitan,31954,15539,28160,0.88,3,74,16,4,44888,822,540914,15,decrease
CUST07237,43,F,Metropolitan,140543,86292,22627,0.16,2,83,52,5,77878,109299,293200,20,stable
CUST07238,27,M,Metropolitan,317379,176963,596326,1.88,2,1,36,2,51651,135214,299520,35,stable
CUST07239,47,F,Metropolitan,149019,30243,174930,1.17,2,79,51,4,55783,140850,926821,31,decrease
CUST07240,22,F,Metropolitan,294056,134422,309419,1.05,6,11,53,4,41923,210246,213509,1,decrease
CUST07241,32,M,Semi-Urban,173603,92221,383639,2.21,6,60,48,0,17885,144514,661736,28,stable
CUST07242,35,M,Rural,76733,1779,353669,4.61,1,86,49,2,2501,446874,791018,12,increase
CUST07243,29,M,Metropolitan,51972,31068,50157,0.97,1,4,37,0,76000,121181,343685,24,stable
CUST07244,20,M,Rural,18414,8521,6051,0.33,5,49,60,2,5176,39710,54408,30,stable
CUST07245,37,M,Metropolitan,360934,93830,431590,1.2,6,94,8,0,88176,225401,573188,1,increase
CUST07246,36,M,Rural,67223,7937,85701,1.27,6,27,42,4,42640,59299,300066,4,decrease
CUST07247,42,M,Urban,30331,21266,77183,2.54,1,26,42,0,73477,98531,654858,16,stable
CUST07248,31,M,Urban,242728,137846,559867,2.31,2,45,38,2,50550,351286,509351,10,stable
CUST07249,43,F,Urban,77970,15015,68755,0.88,5,99,12,3,49857,11612,872660,14,increase
CUST07250,28,M,Metropolitan,25081,18980,114521,4.57,1,71,13,0,55521,421186,482483,4,stable
CUST07251,29,F,Rural,5475,236,19210,3.51,2,3,19,4,50622,389813,78800,12,decrease
CUST07252,39,M,Semi-Urban,73263,3724,18894,0.26,1,2,1,3,32087,245969,849737,35,stable
CUST07253,45,F,Metropolitan,75339,16270,216832,2.88,1,100,6,2,13925,66604,676255,16,increase
CUST07254,52,M,Rural,109989,59172,277475,2.52,4,91,47,2,82491,193978,565754,5,stable
CUST07255,45,M,Urban,170335,135633,557280,3.27,2,82,8,5,15019,497193,357592,4,stable
CUST07256,43,F,Metropolitan,291978,100201,688869,2.36,6,68,0,1,36825,428798,811806,1,stable
CUST07257,29,M,Rural,111506,82924,26862,0.24,2,80,4,0,98802,432299,705128,6,stable
CUST07258,48,M,Rural,195324,109518,759603,3.89,5,31,38,5,79379,476687,646061,18,decrease
CUST07259,42,M,Metropolitan,412897,268871,94940,0.23,6,74,29,0,37225,320417,600758,36,stable
CUST07260,59,F,Semi-Urban,44580,33640,221482,4.97,3,68,16,2,23924,456503,821201,13,stable
CUST07261,47,F,Urban,118878,54677,180591,1.52,2,49,18,1,73481,473596,954823,33,stable
CUST07262,35,M,Urban,124468,51299,257516,2.07,6,31,43,0,82248,328703,969227,32,stable
CUST07263,50,F,Semi-Urban,73921,39524,85308,1.15,1,64,46,5,68125,257306,527183,32,decrease
CUST07264,36,F,Metropolitan,277537,33434,1011364,3.64,2,93,45,2,18642,256402,656514,34,increase
CUST07265,25,M,Rural,183813,33059,499118,2.72,3,51,52,3,89220,222290,890815,23,decrease
CUST07266,18,F,Semi-Urban,57506,24457,101946,1.77,6,83,18,3,23599,431004,237447,23,decrease
CUST07267,28,M,Urban,103727,35687,78588,0.76,5,84,16,2,22127,137297,923237,5,stable
CUST07268,42,F,Rural,11249,1683,49298,4.38,2,36,60,4,68094,376814,575982,1,decrease
CUST07269,52,M,Metropolitan,23078,8762,85578,3.71,5,92,19,3,26705,476555,975816,16,decrease
CUST07270,23,F,Urban,311842,13560,1273430,4.08,3,52,41,3,29677,337267,359484,13,decrease
CUST07271,23,M,Urban,281043,29591,271190,0.96,4,74,32,5,26244,380186,924596,26,decrease
CUST07272,45,M,Rural,159955,11438,138175,0.86,6,75,55,5,49429,139594,508023,12,decrease
CUST07273,25,M,Urban,103587,69629,140085,1.35,2,74,7,5,86143,358325,955283,6,stable
CUST07274,38,M,Rural,11495,3753,48946,4.26,3,81,36,5,33952,251621,716918,33,decrease
CUST07275,42,M,Urban,201925,131901,392738,1.94,5,65,60,1,12301,491567,590907,7,stable
CUST07276,15,F,Rural,131363,61186,331255,2.52,6,70,33,5,30879,431368,23558,34,decrease
CUST07277,38,M,Urban,238653,30265,924430,3.87,5,15,50,5,62692,104774,881714,28,decrease
CUST07278,16,F,Rural,85184,16673,411874,4.84,4,64,46,4,52864,410446,651785,2,decrease
CUST07279,31,M,Semi-Urban,120821,92499,568191,4.7,2,99,26,0,17523,155299,556542,10,stable
CUST07280,17,F,Rural,69471,41126,138249,1.99,2,50,31,3,74055,300078,390428,2,decrease
CUST07281,35,F,Metropolitan,44108,32724,44152,1.0,2,28,52,2,15133,35450,235805,14,stable
CUST07282,34,M,Metropolitan,123952,3162,49390,0.4,4,60,1,2,7120,157774,811242,9,stable
CUST07283,29,F,Metropolitan,61780,20162,261056,4.23,6,69,4,3,83613,338390,86861,6,stable
CUST07284,49,F,Semi-Urban,55722,37705,137970,2.48,3,100,32,1,66924,390461,329902,29,stable
CUST07285,43,M,Metropolitan,215255,81884,574279,2.67,1,3,18,3,58664,333068,825691,8,decrease
CUST07286,32,M,Metropolitan,290735,81917,1230895,4.23,5,98,31,5,13261,1985,216773,20,decrease
CUST07287,48,F,Semi-Urban,30847,3746,7311,0.24,2,37,56,2,11428,52835,673525,1,stable
CUST07288,42,M,Metropolitan,364442,120942,753497,2.07,3,62,37,3,98326,54917,68776,15,decrease
CUST07289,45,M,Urban,140035,70318,470111,3.36,3,77,58,4,66287,73131,734322,25,decrease
CUST07290,54,M,Semi-Urban,124556,24878,295623,2.37,6,25,46,5,51698,417511,886649,12,decrease
CUST07291,50,F,Rural,71442,55453,239986,3.36,4,81,22,4,68461,225265,133978,6,decrease
CUST07292,50,M,Semi-Urban,228025,139401,105160,0.46,6,47,47,0,98520,117616,927271,11,stable
CUST07293,26,M,Urban,98570,70970,295834,3.0,3,71,35,4,26211,11729,711126,0,decrease
CUST07294,24,M,Urban,147897,21645,694519,4.7,1,11,18,1,27405,159042,270722,34,stable
CUST07295,27,M,Rural,162680,123202,736525,4.53,2,44,8,1,60295,386716,884556,32,stable
CUST07296,42,M,Urban,278615,93054,84135,0.3,6,22,58,1,52067,370487,813498,19,stable
CUST07297,31,F,Urban,86744,40223,299200,3.45,4,53,51,4,79367,184894,621864,28,decrease
CUST07298,44,M,Metropolitan,274708,173018,472306,1.72,2,83,3,5,38717,266617,765829,17,stable
CUST07299,27,F,Semi-Urban,44638,22553,110262,2.47,5,89,24,3,37905,17047,928005,14,decrease
CUST07300,25,M,Semi-Urban,200042,82136,338914,1.69,6,84,53,0,22041,467273,820137,1,stable
CUST07301,57,M,Semi-Urban,24141,9656,38528,1.6,6,36,17,5,50842,70331,390336,29,decrease
CUST07302,56,M,Metropolitan,192684,36277,147473,0.77,2,20,11,1,78696,16374,867849,3,stable
CUST07303,29,M,Rural,153020,74426,568374,3.71,6,41,40,3,74617,270726,835482,28,decrease
CUST07304,51,F,Semi-Urban,129715,19193,249459,1.92,6,90,24,5,27094,378231,580972,10,decrease
CUST07305,18,M,Rural,77163,414,310069,4.02,5,93,34,3,42704,24836,33119,3,decrease
CUST07306,28,M,Urban,115475,55636,443337,3.84,5,94,16,1,61765,54493,607262,30,stable
CUST07307,50,M,Metropolitan,470652,97067,1467892,3.12,4,1,27,0,96744,322431,634035,31,stable
CUST07308,42,F,Semi-Urban,138892,6285,49579,0.36,4,24,34,4,23374,134830,678903,16,stable
CUST07309,44,M,Urban,73469,36575,257246,3.5,6,16,28,1,73994,366095,284354,16,stable
CUST07310,35,F,Rural,128130,46085,267500,2.09,2,56,60,4,44444,177182,674024,1,decrease
CUST07311,39,F,Semi-Urban,133092,74027,412101,3.1,2,96,10,4,4171,208855,888978,29,stable
CUST07312,33,M,Rural,143540,27580,494314,3.44,4,28,47,4,63800,387340,221098,3,decrease
CUST07313,46,M,Rural,64223,30143,100104,1.56,2,74,32,0,13702,85642,918396,27,stable
CUST07314,52,M,Rural,82942,8873,29837,0.36,2,54,10,4,76317,59201,919666,25,stable
CUST07315,42,M,Semi-Urban,182464,140183,746806,4.09,6,64,24,1,38187,257092,395384,11,stable
CUST07316,25,F,Semi-Urban,49833,17101,187027,3.75,1,4,0,2,30709,497539,745653,16,stable
CUST07317,21,M,Semi-Urban,82143,19460,99221,1.21,6,84,17,2,86772,123146,186878,35,increase
CUST07318,47,F,Metropolitan,368765,148009,1610214,4.37,3,78,58,4,47864,252975,546322,23,decrease
CUST07319,63,M,Urban,66004,3428,123936,1.88,6,46,52,4,25542,116209,725474,20,decrease
CUST07320,25,F,Urban,312887,156669,1448962,4.63,1,13,60,3,28365,273601,217640,3,decrease
CUST07321,58,M,Semi-Urban,221238,60990,57775,0.26,1,1,22,3,20655,98772,964230,14,stable
CUST07322,43,F,Urban,31779,13111,121893,3.84,1,85,51,2,41390,339965,927315,15,stable
CUST07323,62,M,Urban,208726,115799,520161,2.49,1,38,54,4,68843,134041,19613,19,decrease
CUST07324,24,F,Semi-Urban,230929,89949,572287,2.48,2,52,0,5,41964,204609,851102,10,stable
CUST07325,49,M,Semi-Urban,125317,48581,142171,1.13,1,24,22,3,13231,10863,558489,16,decrease
CUST07326,22,F,Metropolitan,341331,115640,665087,1.95,5,80,8,4,48713,151039,133669,27,stable
CUST07327,61,F,Urban,208989,62098,288117,1.38,1,90,3,5,97878,258628,917603,21,increase
CUST07328,55,M,Metropolitan,418491,295136,1058808,2.53,2,36,24,4,13362,257316,352168,21,decrease
CUST07329,19,M,Rural,56965,39732,63592,1.12,3,60,34,0,29779,480966,772879,2,stable
CUST07330,29,M,Metropolitan,351046,92301,724242,2.06,3,61,5,4,74585,43788,877172,32,stable
CUST07331,52,M,Urban,367416,142276,171508,0.47,5,6,30,5,35297,157706,412985,18,stable
CUST07332,19,M,Rural,90505,20816,242038,2.67,3,29,1,1,26843,88191,955322,31,stable
CUST07333,50,M,Semi-Urban,240721,180631,219812,0.91,6,68,58,5,63683,50344,971330,23,decrease
CUST07334,22,M,Urban,273566,78007,442093,1.62,1,73,44,1,31819,307520,364305,10,stable
CUST07335,32,M,Metropolitan,370419,161576,566576,1.53,3,81,36,3,78046,236294,518782,4,decrease
CUST07336,36,M,Semi-Urban,154636,95142,419867,2.72,1,1,5,3,53796,147672,16007,31,stable
CUST07337,51,M,Rural,114283,24541,340439,2.98,2,0,2,0,57940,315277,47551,36,stable
CUST07338,23,F,Metropolitan,444562,160356,1885912,4.24,4,96,12,4,75569,63456,411884,18,stable
CUST07339,43,M,Semi-Urban,154612,109624,612342,3.96,6,8,45,5,85,432874,562323,6,decrease
CUST07340,38,M,Metropolitan,76617,42821,371804,4.85,5,69,33,1,14528,267409,476173,26,stable
CUST07341,30,M,Metropolitan,390270,12754,1431514,3.67,5,21,9,2,29560,495595,823146,11,stable
CUST07342,32,M,Semi-Urban,42545,4030,44022,1.03,1,37,40,5,92892,31013,911935,14,decrease
CUST07343,22,F,Rural,197028,14593,456522,2.32,1,15,57,1,68605,401834,493351,24,stable
CUST07344,55,M,Rural,15868,3947,20778,1.31,1,6,58,2,90659,382952,818338,14,stable
CUST07345,23,M,Semi-Urban,162808,51427,285764,1.76,5,68,1,2,85151,95470,485504,28,stable
CUST07346,34,M,Rural,115034,88947,428746,3.73,4,27,21,2,97232,101511,143575,22,stable
CUST07347,49,M,Semi-Urban,217899,87054,1026175,4.71,3,67,39,0,49966,412260,691077,9,stable
CUST07348,47,F,Urban,345027,274655,7421,0.02,3,78,5,0,47965,378408,307511,15,stable
CUST07349,42,F,Semi-Urban,106441,67367,254520,2.39,6,6,42,3,20991,143279,974976,11,decrease
CUST07350,34,M,Semi-Urban,230232,179822,96402,0.42,1,31,22,4,16455,71189,453117,7,stable
CUST07351,19,F,Rural,107426,20563,158243,1.47,4,1,9,1,11718,306423,487195,15,stable
CUST07352,45,F,Rural,124386,31391,418793,3.37,3,58,24,4,61507,148980,916411,14,decrease
CUST07353,27,M,Rural,14952,4292,30405,2.03,5,24,24,1,88253,323595,240338,28,stable
CUST07354,48,M,Urban,180538,82007,807767,4.47,1,36,4,2,52647,466794,894982,21,stable
CUST07355,32,M,Semi-Urban,28360,325,123481,4.35,6,95,42,3,72316,284514,228538,2,decrease
CUST07356,38,M,Metropolitan,131962,18611,32611,0.25,6,25,29,3,98967,468928,267840,28,stable
CUST07357,57,F,Urban,201523,57525,106376,0.53,2,95,36,1,64023,312999,690273,7,increase
CUST07358,59,M,Metropolitan,380749,55922,389898,1.02,3,98,23,3,43980,332638,291465,29,decrease
CUST07359,49,M,Metropolitan,82369,45058,386523,4.69,2,97,0,3,38435,13495,708547,31,stable
CUST07360,28,M,Semi-Urban,55488,10236,198618,3.58,2,23,7,0,78412,205064,158922,5,stable
CUST07361,48,F,Urban,365669,263380,1681168,4.6,2,89,49,2,88600,326511,297269,2,stable
CUST07362,22,M,Urban,233501,111369,116877,0.5,1,80,9,2,84784,325612,329450,2,stable
CUST07363,44,F,Urban,357782,176760,762022,2.13,3,45,24,2,29468,458066,256886,21,stable
CUST07364,19,F,Semi-Urban,36373,14178,48353,1.33,5,68,26,1,95599,116738,684615,20,stable
CUST07365,38,F,Rural,10593,7827,42803,4.04,5,69,25,2,27485,90701,138750,36,stable
CUST07366,55,M,Semi-Urban,204637,102158,252370,1.23,3,83,24,5,84010,473501,322871,22,decrease
CUST07367,63,M,Urban,376160,118249,577485,1.54,5,81,40,5,46779,44239,68761,8,decrease
CUST07368,28,M,Rural,36425,7736,168568,4.63,2,53,20,1,11841,437829,563866,2,stable
CUST07369,25,M,Rural,175499,47694,191866,1.09,4,99,14,0,66801,145813,72345,19,increase
CUST07370,51,F,Urban,257801,159560,73905,0.29,4,30,27,2,3555,301608,251155,13,stable
CUST07371,48,M,Urban,313195,199165,1098326,3.51,1,29,8,5,20568,235089,756538,6,stable
CUST07372,38,M,Rural,162991,94548,84598,0.52,6,54,34,2,12673,217422,63326,4,stable
CUST07373,54,M,Rural,150359,96491,562989,3.74,5,8,6,2,44816,313409,77303,25,stable
CUST07374,64,F,Urban,288727,107007,72177,0.25,5,54,39,3,31967,170143,184911,14,stable
CUST07375,52,M,Metropolitan,134069,13266,494529,3.69,5,41,59,3,14265,150248,805649,15,decrease
CUST07376,46,F,Semi-Urban,52294,23222,182670,3.49,5,0,51,4,55193,432691,186524,31,decrease
CUST07377,49,M,Metropolitan,459561,59777,540209,1.18,2,66,52,5,15497,435720,24850,21,decrease
CUST07378,58,M,Metropolitan,401506,300101,129604,0.32,6,13,1,0,93319,380116,157538,34,stable
CUST07379,32,M,Rural,84814,61229,310257,3.66,6,11,39,1,92069,136587,981586,24,stable
CUST07380,54,M,Urban,129695,67824,494191,3.81,5,12,23,3,58329,112493,801314,21,decrease
CUST07381,41,F,Semi-Urban,220441,87228,39044,0.18,5,33,37,3,75275,176762,605308,20,stable
CUST07382,51,M,Urban,193256,14541,224114,1.16,5,98,8,0,3037,265449,400876,30,increase
CUST07383,31,M,Semi-Urban,86800,39128,219309,2.53,1,36,26,1,9628,426096,767905,3,stable
CUST07384,40,M,Metropolitan,395416,61420,1388284,3.51,2,59,46,4,78353,143075,88272,9,decrease
CUST07385,36,M,Urban,75019,24121,329347,4.39,4,90,59,2,97730,97563,441242,2,stable
CUST07386,53,M,Semi-Urban,228930,125208,557899,2.44,4,48,55,4,66655,323815,658969,18,decrease
CUST07387,57,F,Rural,76933,13830,141143,1.83,2,18,47,5,57538,379928,663208,5,decrease
CUST07388,53,M,Metropolitan,310776,84110,108714,0.35,2,95,23,2,92419,54507,651018,5,increase
CUST07389,39,F,Metropolitan,269073,194073,625880,2.33,1,58,9,5,94291,239492,716473,34,stable
CUST07390,25,M,Metropolitan,346516,217826,1426434,4.12,1,31,35,5,627,458608,251659,28,decrease
CUST07391,40,F,Rural,155616,20151,521163,3.35,2,57,25,4,16055,86944,41592,8,decrease
CUST07392,49,M,Semi-Urban,78988,37482,287131,3.64,5,94,4,5,36346,55101,963391,1,stable
CUST07393,49,M,Urban,285952,22596,633527,2.22,2,35,35,4,31452,455071,515050,0,decrease
CUST07394,39,M,Urban,18609,12850,71075,3.82,2,86,32,0,5186,60977,329010,34,stable
CUST07395,33,F,Metropolitan,461048,188940,761109,1.65,5,80,42,1,52474,228278,43498,14,stable
CUST07396,56,M,Rural,164112,58252,527247,3.21,2,71,59,3,8646,416417,100848,3,decrease
CUST07397,52,M,Rural,31457,20417,24287,0.77,2,58,40,1,99545,170926,594986,14,stable
CUST07398,35,F,Rural,48375,9953,230768,4.77,3,86,49,5,70678,238656,427338,11,decrease
CUST07399,45,F,Metropolitan,278877,204913,149360,0.54,1,97,27,0,93905,449774,90128,31,stable
CUST07400,49,M,Metropolitan,464939,304173,1800012,3.87,1,11,7,1,85204,332187,658350,14,stable
CUST07401,53,M,Rural,65384,3542,47575,0.73,5,7,41,2,14800,492878,569949,19,stable
CUST07402,52,M,Metropolitan,51412,16010,162533,3.16,4,28,4,2,80715,26346,927233,22,stable
CUST07403,50,F,Semi-Urban,171983,125233,305643,1.78,3,71,32,1,72084,219901,286030,16,stable
CUST07404,53,F,Urban,330767,141672,727106,2.2,6,9,4,0,64030,413677,547866,13,stable
CUST07405,18,F,Rural,119823,70150,155106,1.29,6,21,45,2,63651,172316,363219,30,stable
CUST07406,36,M,Rural,39492,8568,196660,4.98,5,14,47,5,44213,153155,558329,4,decrease
CUST07407,50,M,Rural,99911,21447,90670,0.91,4,12,13,0,54683,120411,463644,20,stable
CUST07408,55,M,Semi-Urban,64115,18201,38677,0.6,3,71,36,4,14586,29303,314469,12,stable
CUST07409,56,M,Urban,33534,14688,66694,1.99,2,59,57,5,87418,49718,850481,2,decrease
CUST07410,32,F,Metropolitan,51451,35998,132630,2.58,1,54,34,4,3163,34955,887568,10,decrease
CUST07411,54,M,Semi-Urban,42160,32236,44103,1.05,5,52,44,2,8920,106280,827307,27,stable
CUST07412,16,M,Rural,18127,2624,58260,3.21,6,19,12,1,96390,342218,832942,33,stable
CUST07413,30,M,Urban,151399,10584,117298,0.77,1,28,57,4,65008,375072,654101,36,stable
CUST07414,22,F,Metropolitan,126209,37085,299355,2.37,5,50,26,5,36686,476330,26677,36,decrease
CUST07415,50,F,Rural,57005,44870,24606,0.43,4,93,13,1,69683,440794,689254,2,stable
CUST07416,19,M,Rural,89777,53597,142854,1.59,1,17,56,5,41673,138795,223601,32,decrease
CUST07417,49,F,Semi-Urban,70302,21915,170371,2.42,2,22,58,2,26393,123632,640177,12,stable
CUST07418,59,F,Urban,317827,175026,105481,0.33,2,3,17,2,98414,317619,322272,26,stable
CUST07419,22,F,Rural,189500,62988,862381,4.55,6,35,42,5,14242,283570,918350,3,decrease
CUST07420,33,F,Metropolitan,158790,38533,537973,3.39,1,60,19,4,79415,344697,960111,1,decrease
CUST07421,59,M,Semi-Urban,117505,9576,264314,2.25,6,89,40,4,33161,112550,164156,4,decrease
CUST07422,31,M,Urban,241144,33000,1028383,4.26,2,39,17,1,82751,172118,180880,36,stable
CUST07423,32,F,Rural,21221,9426,25068,1.18,6,16,27,5,3877,405535,717894,24,decrease
CUST07424,23,M,Rural,136555,53169,681820,4.99,4,59,28,4,46142,354891,700457,30,decrease
CUST07425,52,F,Semi-Urban,148877,37238,406790,2.73,3,52,40,3,90625,477474,313098,32,decrease
CUST07426,56,M,Urban,208504,40369,936588,4.49,3,6,59,1,26478,280154,306496,2,stable
CUST07427,36,M,Urban,227752,99709,404701,1.78,6,92,4,2,84050,375712,725988,20,stable
CUST07428,34,M,Semi-Urban,49942,35900,86362,1.73,1,19,40,1,55071,281839,408485,28,stable
CUST07429,28,F,Semi-Urban,43232,11454,205349,4.75,1,12,47,4,43251,495895,985651,19,decrease
CUST07430,21,M,Metropolitan,190035,53346,206378,1.09,4,64,50,5,91333,400123,892792,25,decrease
CUST07431,43,F,Rural,181296,17934,385657,2.13,5,18,55,0,48616,268730,478304,31,stable
CUST07432,42,M,Rural,60694,22713,229372,3.78,2,27,8,2,9670,159192,225005,12,stable
CUST07433,22,M,Metropolitan,32041,244,60839,1.9,2,52,7,3,78984,368844,936579,20,stable
CUST07434,48,M,Metropolitan,462019,161851,1941318,4.2,1,30,52,5,9174,207244,614204,35,decrease
CUST07435,22,M,Metropolitan,216889,50372,352961,1.63,6,46,33,1,34084,298063,370566,21,stable
CUST07436,27,F,Urban,175748,98730,207449,1.18,5,51,28,5,35531,301604,167913,2,decrease
CUST07437,38,F,Metropolitan,100050,56722,382604,3.82,3,32,29,5,99761,382322,644572,7,decrease
CUST07438,21,M,Urban,109826,27730,113555,1.03,1,98,1,5,47930,90319,465470,35,increase
CUST07439,21,M,Urban,208605,85925,517491,2.48,2,19,28,1,7683,240595,739047,0,stable
CUST07440,42,M,Semi-Urban,110285,12083,153363,1.39,2,26,40,5,47523,165763,664873,15,decrease
CUST07441,59,M,Metropolitan,299755,52461,1056201,3.52,2,72,17,5,80733,118530,966095,28,decrease
CUST07442,24,M,Semi-Urban,45528,407,177450,3.9,6,14,14,2,72892,417658,598052,31,stable
